constructorStandingsId,raceId,constructorId,points,position,positionText,wins
7343,430.0,55,0.0,12,12,0
7344,430.0,177,0.0,13,13,0
7345,430.0,178,0.0,14,14,0
7346,431.0,162,85.0,1,1,7
7347,431.0,137,62.0,2,2,3
7348,431.0,6,52.0,3,3,1
7349,431.0,114,23.0,4,4,0
7350,431.0,172,14.0,5,5,0
7351,431.0,120,13.0,6,6,0
7352,431.0,145,11.0,7,7,0
7353,431.0,176,10.0,8,8,0
7354,431.0,173,9.0,9,9,0
7355,431.0,160,5.0,10,10,0
7356,431.0,164,2.0,11,11,0
7357,431.0,55,0.0,12,12,0
7358,431.0,177,0.0,13,13,0
7359,431.0,178,0.0,14,14,0
7360,432.0,162,85.0,1,1,7
7361,432.0,137,73.0,2,2,4
7362,432.0,6,58.0,3,3,1
7363,432.0,114,29.0,4,4,0
7364,432.0,172,17.0,5,5,0
7365,432.0,120,13.0,6,6,0
7366,432.0,145,11.0,7,7,0
7367,432.0,176,10.0,8,8,0
7368,432.0,173,9.0,9,9,0
7369,432.0,160,5.0,10,10,0
7370,432.0,164,2.0,11,11,0
7371,432.0,55,0.0,12,12,0
7372,432.0,177,0.0,13,13,0
7373,432.0,178,0.0,14,14,0
7374,433.0,137,89.0,1,1,5
7375,433.0,162,87.0,2,2,7
7376,433.0,6,58.0,3,3,1
7377,433.0,114,34.0,4,4,0
7378,433.0,172,20.0,5,5,0
7379,433.0,120,13.0,6,6,0
7380,433.0,145,11.0,7,7,0
7381,433.0,176,10.0,8,8,0
7382,433.0,173,9.0,9,9,0
7383,433.0,160,5.0,10,10,0
7384,433.0,164,2.0,11,11,0
7385,433.0,55,0.0,12,12,0
7386,433.0,177,0.0,13,13,0
7387,433.0,178,0.0,14,14,0
7388,434.0,162,97.0,1,1,8
7389,434.0,137,95.0,2,2,5
7390,434.0,6,60.0,3,3,1
7391,434.0,114,38.0,4,4,0
7392,434.0,172,23.0,5,5,0
7393,434.0,120,13.0,6,6,0
7394,434.0,145,11.0,7,7,0
7395,434.0,176,11.0,8,8,0
7396,434.0,173,9.0,9,9,0
7397,434.0,160,5.0,10,10,0
7398,434.0,164,2.0,11,11,0
7399,434.0,55,0.0,12,12,0
7400,434.0,177,0.0,13,13,0
7401,434.0,178,0.0,14,14,0
7402,435.0,137,108.0,1,1,6
7403,435.0,162,103.0,2,2,8
7404,435.0,6,64.0,3,3,1
7405,435.0,114,38.0,4,4,0
7406,435.0,172,25.0,5,5,0
7407,435.0,120,13.0,6,6,0
7408,435.0,176,12.0,7,7,0
7409,435.0,145,11.0,8,8,0
7410,435.0,173,9.0,9,9,0
7411,435.0,160,5.0,10,10,0
7412,435.0,164,2.0,11,11,0
7413,435.0,55,0.0,12,12,0
7414,435.0,177,0.0,13,13,0
7415,435.0,178,0.0,14,14,0
7416,436.0,137,118.0,1,1,7
7417,436.0,162,103.0,2,2,8
7418,436.0,6,71.0,3,3,1
7419,436.0,114,42.0,4,4,0
7420,436.0,172,28.0,5,5,0
7421,436.0,145,13.0,6,6,0
7422,436.0,120,13.0,7,7,0
7423,436.0,176,12.0,8,8,0
7424,436.0,173,9.0,9,9,0
7425,436.0,160,5.0,10,10,0
7426,436.0,164,2.0,11,11,0
7427,436.0,55,0.0,12,12,0
7428,436.0,177,0.0,13,13,0
7429,436.0,178,0.0,14,14,0
7430,437.0,162,10.0,1,1,1
7431,437.0,137,6.0,2,2,0
7432,437.0,6,6.0,3,3,0
7433,437.0,114,4.0,4,4,0
7434,437.0,120,0.0,5,5,0
7435,437.0,145,0.0,6,6,0
7436,437.0,178,0.0,7,7,0
7437,437.0,179,0.0,8,8,0
7438,438.0,162,17.0,1,1,1
7439,438.0,137,16.0,2,2,1
7440,438.0,6,13.0,3,3,0
7441,438.0,114,4.0,4,4,0
7442,438.0,176,2.0,5,5,0
7443,438.0,145,0.0,6,6,0
7444,438.0,120,0.0,7,7,0
7445,438.0,178,0.0,8,8,0
7446,438.0,177,0.0,9,9,0
7447,438.0,179,0.0,10,10,0
7448,439.0,137,29.0,1,1,2
7449,439.0,6,23.0,2,2,0
7450,439.0,162,17.0,3,3,1
7451,439.0,114,6.0,4,4,0
7452,439.0,176,3.0,5,5,0
7453,439.0,145,0.0,6,6,0
7454,439.0,120,0.0,7,7,0
7455,439.0,172,0.0,8,8,0
7456,439.0,178,0.0,9,9,0
7457,439.0,177,0.0,10,10,0
7458,439.0,179,0.0,11,11,0
7459,439.0,160,0.0,12,12,0
7460,439.0,173,0.0,13,13,0
7461,440.0,162,33.0,1,1,2
7462,440.0,137,32.0,2,2,2
7463,440.0,6,27.0,3,3,0
7464,440.0,114,6.0,4,4,0
7465,440.0,176,3.0,5,5,0
7466,440.0,172,2.0,6,6,0
7467,440.0,145,1.0,7,7,0
7468,440.0,120,0.0,8,8,0
7469,440.0,177,0.0,9,9,0
7470,440.0,178,0.0,10,10,0
7471,440.0,179,0.0,11,11,0
7472,440.0,173,0.0,12,12,0
7473,440.0,160,0.0,13,13,0
7474,441.0,162,46.0,1,1,3
7475,441.0,137,38.0,2,2,2
7476,441.0,6,31.0,3,3,0
7477,441.0,114,8.0,4,4,0
7478,441.0,176,4.0,5,5,0
7479,441.0,172,2.0,6,6,0
7480,441.0,145,1.0,7,7,0
7481,441.0,120,0.0,8,8,0
7482,441.0,160,0.0,9,9,0
7483,441.0,173,0.0,10,10,0
7484,441.0,177,0.0,11,11,0
7485,441.0,178,0.0,12,12,0
7486,441.0,179,0.0,13,13,0
7487,442.0,162,48.0,1,1,3
7488,442.0,6,41.0,2,2,1
7489,442.0,137,38.0,3,3,2
7490,442.0,172,12.0,4,4,0
7491,442.0,114,8.0,5,5,0
7492,442.0,145,4.0,6,6,0
7493,442.0,176,4.0,7,7,0
7494,442.0,173,1.0,8,8,0
7495,442.0,120,0.0,9,9,0
7496,442.0,160,0.0,10,10,0
7497,442.0,177,0.0,11,11,0
7498,442.0,178,0.0,12,12,0
7499,442.0,179,0.0,13,13,0
7500,443.0,162,58.0,1,1,4
7501,443.0,137,48.0,2,2,2
7502,443.0,6,43.0,3,3,1
7503,443.0,172,13.0,4,4,0
7504,443.0,114,8.0,5,5,0
7505,443.0,145,7.0,6,6,0
7506,443.0,176,4.0,7,7,0
7507,443.0,173,1.0,8,8,0
7508,443.0,120,0.0,9,9,0
7509,443.0,160,0.0,10,10,0
7510,443.0,177,0.0,11,11,0
7511,443.0,178,0.0,12,12,0
7512,443.0,179,0.0,13,13,0
7513,444.0,162,68.0,1,1,5
7514,444.0,137,52.0,2,2,2
7515,444.0,6,49.0,3,3,1
7516,444.0,172,13.0,4,4,0
7517,444.0,145,10.0,5,5,0
7518,444.0,114,10.0,6,6,0
7519,444.0,176,5.0,7,7,0
7520,444.0,173,1.0,8,8,0
7521,444.0,120,0.0,9,9,0
7522,444.0,160,0.0,10,10,0
7523,444.0,177,0.0,11,11,0
7524,444.0,178,0.0,12,12,0
7525,444.0,179,0.0,13,13,0
7526,445.0,162,81.0,1,1,6
7527,445.0,137,58.0,2,2,2
7528,445.0,6,53.0,3,3,1
7529,445.0,172,13.0,4,4,0
7530,445.0,145,11.0,5,5,0
7531,445.0,114,10.0,6,6,0
7532,445.0,176,7.0,7,7,0
7533,445.0,173,1.0,8,8,0
7534,445.0,120,0.0,9,9,0
7535,445.0,160,0.0,10,10,0
7536,445.0,178,0.0,11,11,0
7537,445.0,177,0.0,12,12,0
7538,445.0,179,0.0,13,13,0
7539,446.0,162,84.0,1,1,6
7540,446.0,137,74.0,2,2,3
7541,446.0,6,57.0,3,3,1
7542,446.0,172,13.0,4,4,0
7543,446.0,145,12.0,5,5,0
7544,446.0,114,10.0,6,6,0
7545,446.0,176,9.0,7,7,0
7546,446.0,173,1.0,8,8,0
7547,446.0,120,0.0,9,9,0
7548,446.0,160,0.0,10,10,0
7549,446.0,178,0.0,11,11,0
7550,446.0,177,0.0,12,12,0
7551,446.0,179,0.0,13,13,0
7552,447.0,162,94.0,1,1,7
7553,447.0,137,80.0,2,2,3
7554,447.0,6,57.0,3,3,1
7555,447.0,145,16.0,4,4,0
7556,447.0,172,14.0,5,5,0
7557,447.0,114,12.0,6,6,0
7558,447.0,176,12.0,7,7,0
7559,447.0,173,1.0,8,8,0
7560,447.0,120,0.0,9,9,0
7561,447.0,160,0.0,10,10,0
7562,447.0,178,0.0,11,11,0
7563,447.0,177,0.0,12,12,0
7564,447.0,179,0.0,13,13,0
7565,448.0,162,104.0,1,1,8
7566,448.0,137,80.0,2,2,3
7567,448.0,6,57.0,3,3,1
7568,448.0,114,21.0,4,4,0
7569,448.0,176,17.0,5,5,0
7570,448.0,145,16.0,6,6,0
7571,448.0,172,14.0,7,7,0
7572,448.0,120,2.0,8,8,0
7573,448.0,173,1.0,9,9,0
7574,448.0,160,0.0,10,10,0
7575,448.0,178,0.0,11,11,0
7576,448.0,179,0.0,12,12,0
7577,448.0,177,0.0,13,13,0
7578,449.0,162,110.0,1,1,8
7579,449.0,137,94.0,2,2,4
7580,449.0,6,62.0,3,3,1
7581,449.0,114,21.0,4,4,0
7582,449.0,176,18.0,5,5,0
7583,449.0,145,16.0,6,6,0
7584,449.0,172,14.0,7,7,0
7585,449.0,120,2.0,8,8,0
7586,449.0,173,1.0,9,9,0
7587,449.0,160,0.0,10,10,0
7588,449.0,178,0.0,11,11,0
7589,449.0,179,0.0,12,12,0
7590,449.0,177,0.0,13,13,0
7591,450.0,162,122.0,1,1,9
7592,450.0,137,98.0,2,2,4
7593,450.0,6,68.0,3,3,1
7594,450.0,114,21.0,4,4,0
7595,450.0,172,18.0,5,5,0
7596,450.0,176,18.0,6,6,0
7597,450.0,145,16.0,7,7,0
7598,450.0,120,2.0,8,8,0
7599,450.0,173,1.0,9,9,0
7600,450.0,160,0.0,10,10,0
7601,450.0,178,0.0,11,11,0
7602,450.0,179,0.0,12,12,0
7603,450.0,177,0.0,13,13,0
7604,451.0,162,133.0,1,1,10
7605,451.0,137,108.0,2,2,4
7606,451.0,6,73.0,3,3,1
7607,451.0,114,21.0,4,4,0
7608,451.0,172,18.0,5,5,0
7609,451.0,176,18.0,6,6,0
7610,451.0,145,16.0,7,7,0
7611,451.0,120,2.0,8,8,0
7612,451.0,173,1.0,9,9,0
7613,451.0,160,0.0,10,10,0
7614,451.0,178,0.0,11,11,0
7615,451.0,179,0.0,12,12,0
7616,451.0,177,0.0,13,13,0
7617,452.0,162,147.0,1,1,11
7618,452.0,137,108.0,2,2,4
7619,452.0,6,73.0,3,3,1
7620,452.0,114,27.0,4,4,0
7621,452.0,172,21.0,5,5,0
7622,452.0,145,18.0,6,6,0
7623,452.0,176,18.0,7,7,0
7624,452.0,120,3.0,8,8,0
7625,452.0,173,1.0,9,9,0
7626,452.0,160,0.0,10,10,0
7627,452.0,178,0.0,11,11,0
7628,452.0,179,0.0,12,12,0
7629,452.0,177,0.0,13,13,0
7630,,162,147.0,1,1,11
7631,,137,118.0,2,2,5
7632,,6,73.0,3,3,1
7633,,114,30.0,4,4,0
7634,,145,24.0,5,5,0
7635,,172,21.0,6,6,0
7636,,176,18.0,7,7,0
7637,,173,5.0,8,8,0
7638,,120,5.0,9,9,0
7639,,160,1.0,10,10,0
7640,,179,0.0,11,11,0
7641,,178,0.0,12,12,0
7642,,177,0.0,13,13,0
7643,453.0,137,16.0,1,1,1
7644,453.0,6,4.0,2,2,0
7645,453.0,162,3.0,3,3,0
7646,453.0,114,2.0,4,4,0
7647,453.0,120,1.0,5,5,0
7648,453.0,145,0.0,6,6,0
7649,453.0,176,0.0,7,7,0
7650,453.0,173,0.0,8,8,0
7651,454.0,137,26.0,1,1,2
7652,454.0,162,9.0,2,2,0
7653,454.0,6,8.0,3,3,0
7654,454.0,114,5.0,4,4,0
7655,454.0,120,3.0,5,5,0
7656,454.0,145,1.0,6,6,0
7657,454.0,176,0.0,7,7,0
7658,454.0,173,0.0,8,8,0
7659,454.0,160,0.0,9,9,0
7660,454.0,179,0.0,10,10,0
7661,454.0,172,0.0,11,11,0
7662,455.0,137,42.0,1,1,3
7663,455.0,162,13.0,2,2,0
7664,455.0,6,10.0,3,3,0
7665,455.0,114,5.0,4,4,0
7666,455.0,172,3.0,5,5,0
7667,455.0,120,3.0,6,6,0
7668,455.0,145,1.0,7,7,0
7669,455.0,173,1.0,8,8,0
7670,455.0,176,0.0,9,9,0
7671,455.0,179,0.0,10,10,0
7672,455.0,160,0.0,11,11,0
7673,456.0,137,55.0,1,1,4
7674,456.0,6,16.0,2,2,0
7675,456.0,162,13.0,3,3,0
7676,456.0,114,9.0,4,4,0
7677,456.0,172,6.0,5,5,0
7678,456.0,120,3.0,6,6,0
7679,456.0,145,1.0,7,7,0
7680,456.0,173,1.0,8,8,0
7681,456.0,176,0.0,9,9,0
7682,456.0,179,0.0,10,10,0
7683,456.0,160,0.0,11,11,0
7684,457.0,137,65.0,1,1,5
7685,457.0,6,25.0,2,2,0
7686,457.0,162,18.0,3,3,0
7687,457.0,114,9.0,4,4,0
7688,457.0,172,8.0,5,5,0
7689,457.0,120,3.0,6,6,0
7690,457.0,145,1.0,7,7,0
7691,457.0,173,1.0,8,8,0
7692,457.0,176,0.0,9,9,0
7693,457.0,160,0.0,10,10,0
7694,457.0,179,0.0,11,11,0
7695,458.0,137,65.0,1,1,5
7696,458.0,6,25.0,2,2,0
7697,458.0,162,18.0,3,3,0
7698,458.0,114,16.0,4,4,0
7699,458.0,145,11.0,5,5,1
7700,458.0,172,8.0,6,6,0
7701,458.0,176,7.0,7,7,0
7702,458.0,120,5.0,8,8,0
7703,458.0,173,1.0,9,9,0
7704,458.0,160,0.0,10,10,0
7705,458.0,179,0.0,11,11,0
7706,459.0,137,69.0,1,1,5
7707,459.0,6,35.0,2,2,1
7708,459.0,162,24.0,3,3,0
7709,459.0,114,18.0,4,4,0
7710,459.0,145,12.0,5,5,1
7711,459.0,176,10.0,6,6,0
7712,459.0,172,8.0,7,7,0
7713,459.0,120,5.0,8,8,0
7714,459.0,173,1.0,9,9,0
7715,459.0,160,0.0,10,10,0
7716,459.0,179,0.0,11,11,0
7717,460.0,137,85.0,1,1,6
7718,460.0,6,35.0,2,2,1
7719,460.0,162,28.0,3,3,0
7720,460.0,114,23.0,4,4,0
7721,460.0,145,12.0,5,5,1
7722,460.0,176,10.0,6,6,0
7723,460.0,172,9.0,7,7,0
7724,460.0,120,5.0,8,8,0
7725,460.0,173,1.0,9,9,0
7726,460.0,160,0.0,10,10,0
7727,460.0,179,0.0,11,11,0
7728,461.0,137,101.0,1,1,7
7729,461.0,6,35.0,2,2,1
7730,461.0,162,35.0,3,3,0
7731,461.0,114,26.0,4,4,0
7732,461.0,145,12.0,5,5,1
7733,461.0,176,10.0,6,6,0
7734,461.0,172,9.0,7,7,0
7735,461.0,120,5.0,8,8,0
7736,461.0,173,1.0,9,9,0
7737,461.0,160,0.0,10,10,0
7738,461.0,179,0.0,11,11,0
7739,462.0,137,111.0,1,1,8
7740,462.0,162,41.0,2,2,0
7741,462.0,6,35.0,3,3,1
7742,462.0,114,32.0,4,4,0
7743,462.0,172,13.0,5,5,0
7744,462.0,145,12.0,6,6,1
7745,462.0,176,10.0,7,7,0
7746,462.0,120,5.0,8,8,0
7747,462.0,173,1.0,9,9,0
7748,462.0,160,0.0,10,10,0
7749,462.0,179,0.0,11,11,0
7750,463.0,137,125.0,1,1,9
7751,463.0,162,47.0,2,2,0
7752,463.0,6,38.0,3,3,1
7753,463.0,114,34.0,4,4,0
7754,463.0,172,14.0,5,5,0
7755,463.0,145,12.0,6,6,1
7756,463.0,176,10.0,7,7,0
7757,463.0,120,5.0,8,8,0
7758,463.0,173,1.0,9,9,0
7759,463.0,160,0.0,10,10,0
7760,463.0,179,0.0,11,11,0
7761,464.0,137,141.0,1,1,10
7762,464.0,162,51.0,2,2,0
7763,464.0,6,38.0,3,3,1
7764,464.0,114,37.0,4,4,0
7765,464.0,172,15.0,5,5,0
7766,464.0,145,14.0,6,6,1
7767,464.0,176,10.0,7,7,0
7768,464.0,120,5.0,8,8,0
7769,464.0,173,1.0,9,9,0
7770,464.0,160,0.0,10,10,0
7771,464.0,179,0.0,11,11,0
7772,465.0,137,149.0,1,1,10
7773,465.0,162,55.0,2,2,0
7774,465.0,6,48.0,3,3,2
7775,465.0,114,41.0,4,4,0
7776,465.0,172,15.0,5,5,0
7777,465.0,145,14.0,6,6,1
7778,465.0,176,10.0,7,7,0
7779,465.0,120,5.0,8,8,0
7780,465.0,173,1.0,9,9,0
7781,465.0,160,0.0,10,10,0
7782,465.0,179,0.0,11,11,0
7783,466.0,137,149.0,1,1,10
7784,466.0,162,61.0,2,2,0
7785,466.0,6,58.0,3,3,3
7786,466.0,114,45.0,4,4,0
7787,466.0,172,20.0,5,5,0
7788,466.0,145,15.0,6,6,1
7789,466.0,176,10.0,7,7,0
7790,466.0,120,5.0,8,8,0
7791,466.0,173,1.0,9,9,0
7792,466.0,160,0.0,10,10,0
7793,466.0,179,0.0,11,11,0
7794,467.0,137,165.0,1,1,11
7795,467.0,162,65.0,2,2,0
7796,467.0,6,64.0,3,3,3
7797,467.0,114,45.0,4,4,0
7798,467.0,172,20.0,5,5,0
7799,467.0,145,15.0,6,6,1
7800,467.0,176,10.0,7,7,0
7801,467.0,120,5.0,8,8,0
7802,467.0,173,1.0,9,9,0
7803,467.0,160,0.0,10,10,0
7804,467.0,179,0.0,11,11,0
7805,468.0,137,175.0,1,1,12
7806,468.0,6,70.0,2,2,3
7807,468.0,162,68.0,3,3,0
7808,468.0,114,49.0,4,4,0
7809,468.0,172,22.0,5,5,0
7810,468.0,145,15.0,6,6,1
7811,468.0,176,11.0,7,7,0
7812,468.0,120,5.0,8,8,0
7813,468.0,173,1.0,9,9,0
7814,468.0,160,0.0,10,10,0
7815,468.0,179,0.0,11,11,0
7816,469.0,114,14.0,1,1,1
7817,469.0,6,6.0,2,2,0
7818,469.0,162,3.0,3,3,0
7819,469.0,180,2.0,4,4,0
7820,469.0,176,1.0,5,5,0
7821,469.0,137,0.0,6,6,0
7822,469.0,160,0.0,7,7,0
7823,469.0,152,0.0,8,8,0
7824,470.0,114,17.0,1,1,1
7825,470.0,137,10.0,2,2,1
7826,470.0,162,10.0,3,3,0
7827,470.0,6,8.0,4,4,0
7828,470.0,180,6.0,5,5,0
7829,470.0,176,1.0,6,6,0
7830,470.0,172,0.0,7,7,0
7831,470.0,160,0.0,8,8,0
7832,470.0,152,0.0,9,9,0
7833,470.0,120,0.0,10,10,0
7834,471.0,137,20.0,1,1,2
7835,471.0,114,19.0,2,2,1
7836,471.0,6,14.0,3,3,0
7837,471.0,162,11.0,4,4,0
7838,471.0,180,6.0,5,5,0
7839,471.0,172,4.0,6,6,0
7840,471.0,176,4.0,7,7,0
7841,471.0,120,0.0,8,8,0
7842,471.0,160,0.0,9,9,0
7843,471.0,152,0.0,10,10,0
7844,471.0,181,0.0,11,11,0
7845,472.0,137,30.0,1,1,3
7846,472.0,6,24.0,2,2,0
7847,472.0,114,20.0,3,3,1
7848,472.0,162,13.0,4,4,0
7849,472.0,172,7.0,5,5,0
7850,472.0,180,6.0,6,6,0
7851,472.0,176,4.0,7,7,0
7852,472.0,120,0.0,8,8,0
7853,472.0,160,0.0,9,9,0
7854,472.0,152,0.0,10,10,0
7855,472.0,181,0.0,11,11,0
7856,473.0,6,38.0,1,1,1
7857,473.0,137,30.0,2,2,3
7858,473.0,114,20.0,3,3,1
7859,473.0,162,13.0,4,4,0
7860,473.0,180,9.0,5,5,0
7861,473.0,172,8.0,6,6,0
7862,473.0,181,6.0,7,7,0
7863,473.0,176,4.0,8,8,0
7864,473.0,120,2.0,9,9,0
7865,473.0,160,0.0,10,10,0
7866,473.0,152,0.0,11,11,0
7867,474.0,6,41.0,1,1,1
7868,474.0,137,40.0,2,2,4
7869,474.0,114,21.0,3,3,1
7870,474.0,162,17.0,4,4,0
7871,474.0,180,15.0,5,5,0
7872,474.0,172,8.0,6,6,0
7873,474.0,181,6.0,7,7,0
7874,474.0,176,6.0,8,8,0
7875,474.0,120,2.0,9,9,0
7876,474.0,160,0.0,10,10,0
7877,474.0,152,0.0,11,11,0
7878,474.0,78,0.0,12,12,0
7879,475.0,6,51.0,1,1,2
7880,475.0,137,43.0,2,2,4
7881,475.0,162,23.0,3,3,0
7882,475.0,114,21.0,4,4,1
7883,475.0,180,16.0,5,5,0
7884,475.0,172,12.0,6,6,0
7885,475.0,176,8.0,7,7,0
7886,475.0,181,6.0,8,8,0
7887,475.0,120,2.0,9,9,0
7888,475.0,152,0.0,10,10,0
7889,475.0,160,0.0,11,11,0
7890,475.0,78,0.0,12,12,0
7891,476.0,6,65.0,1,1,3
7892,476.0,137,52.0,2,2,4
7893,476.0,162,25.0,3,3,0
7894,476.0,114,21.0,4,4,1
7895,476.0,180,16.0,5,5,0
7896,476.0,172,13.0,6,6,0
7897,476.0,176,8.0,7,7,0
7898,476.0,181,6.0,8,8,0
7899,476.0,120,2.0,9,9,0
7900,476.0,152,0.0,10,10,0
7901,476.0,160,0.0,11,11,0
7902,476.0,78,0.0,12,12,0
7903,477.0,6,65.0,1,1,3
7904,477.0,137,62.0,2,2,5
7905,477.0,162,35.0,3,3,0
7906,477.0,114,24.0,4,4,1
7907,477.0,180,16.0,5,5,0
7908,477.0,172,15.0,6,6,0
7909,477.0,176,8.0,7,7,0
7910,477.0,181,6.0,8,8,0
7911,477.0,120,2.0,9,9,0
7912,477.0,152,1.0,10,10,0
7913,477.0,160,0.0,11,11,0
7914,477.0,78,0.0,12,12,0
7915,478.0,6,71.0,1,1,3
7916,478.0,137,62.0,2,2,5
7917,478.0,162,46.0,3,3,1
7918,478.0,114,28.0,4,4,1
7919,478.0,180,19.0,5,5,0
7920,478.0,172,17.0,6,6,0
7921,478.0,176,8.0,7,7,0
7922,478.0,181,6.0,8,8,0
7923,478.0,120,2.0,9,9,0
7924,478.0,152,1.0,10,10,0
7925,478.0,160,0.0,11,11,0
7926,478.0,78,0.0,12,12,0
7927,479.0,6,74.0,1,1,3
7928,479.0,137,72.0,2,2,6
7929,479.0,162,46.0,3,3,1
7930,479.0,114,28.0,4,4,1
7931,479.0,180,20.0,5,5,0
7932,479.0,172,19.0,6,6,0
7933,479.0,176,12.0,7,7,0
7934,479.0,152,7.0,8,8,0
7935,479.0,181,6.0,9,9,0
7936,479.0,120,2.0,10,10,0
7937,479.0,160,0.0,11,11,0
7938,479.0,78,0.0,12,12,0
7939,480.0,6,84.0,1,1,4
7940,480.0,137,78.0,2,2,6
7941,480.0,162,47.0,3,3,1
7942,480.0,114,28.0,4,4,1
7943,480.0,172,25.0,5,5,0
7944,480.0,180,20.0,6,6,0
7945,480.0,176,15.0,7,7,0
7946,480.0,152,7.0,8,8,0
7947,480.0,181,6.0,9,9,0
7948,480.0,120,2.0,10,10,0
7949,480.0,160,0.0,11,11,0
7950,480.0,78,0.0,12,12,0
7951,481.0,6,85.0,1,1,4
7952,481.0,137,84.0,2,2,6
7953,481.0,162,53.0,3,3,1
7954,481.0,114,38.0,4,4,2
7955,481.0,172,28.0,5,5,0
7956,481.0,180,20.0,6,6,0
7957,481.0,176,15.0,7,7,0
7958,481.0,152,7.0,8,8,0
7959,481.0,181,6.0,9,9,0
7960,481.0,120,2.0,10,10,0
7961,481.0,160,0.0,11,11,0
7962,481.0,78,0.0,12,12,0
7963,482.0,137,98.0,1,1,7
7964,482.0,6,86.0,2,2,4
7965,482.0,162,53.0,3,3,1
7966,482.0,114,44.0,4,4,2
7967,482.0,172,33.0,5,5,0
7968,482.0,180,20.0,6,6,0
7969,482.0,176,15.0,7,7,0
7970,482.0,152,7.0,8,8,0
7971,482.0,181,6.0,9,9,0
7972,482.0,120,2.0,10,10,0
7973,482.0,160,0.0,11,11,0
7974,482.0,78,0.0,12,12,0
7975,483.0,137,112.0,1,1,8
7976,483.0,6,86.0,2,2,4
7977,483.0,162,62.0,3,3,1
7978,483.0,114,44.0,4,4,2
7979,483.0,172,33.0,5,5,0
7980,483.0,180,21.0,6,6,0
7981,483.0,176,15.0,7,7,0
7982,483.0,152,9.0,8,8,0
7983,483.0,181,6.0,9,9,0
7984,483.0,120,2.0,10,10,0
7985,483.0,160,0.0,11,11,0
7986,483.0,78,0.0,12,12,0
7987,484.0,137,118.0,1,1,8
7988,484.0,6,100.0,2,2,5
7989,484.0,162,64.0,3,3,1
7990,484.0,114,47.0,4,4,2
7991,484.0,172,33.0,5,5,0
7992,484.0,180,21.0,6,6,0
7993,484.0,176,16.0,7,7,0
7994,484.0,152,9.0,8,8,0
7995,484.0,181,6.0,9,9,0
7996,484.0,120,2.0,10,10,0
7997,484.0,160,0.0,11,11,0
7998,484.0,78,0.0,12,12,0
7999,,137,123.0,1,1,8
8000,,6,102.0,2,2,5
8001,,162,67.0,3,3,1
8002,,114,63.0,4,4,3
8003,,172,33.0,5,5,0
8004,,180,21.0,6,6,0
8005,,176,16.0,7,7,0
8006,,152,9.0,8,8,0
8007,,181,6.0,9,9,0
8008,,120,2.0,10,10,0
8009,,160,0.0,11,11,0
8010,,78,0.0,12,12,0
8011,485.0,114,16.0,1,1,1
8012,485.0,137,6.0,2,2,0
8013,485.0,6,3.0,3,3,0
8014,485.0,176,1.0,4,4,0
8015,485.0,162,0.0,5,5,0
8016,485.0,172,0.0,6,6,0
8017,485.0,180,0.0,7,7,0
8018,486.0,114,32.0,1,1,2
8019,486.0,137,8.0,2,2,0
8020,486.0,6,7.0,3,3,0
8021,486.0,162,4.0,4,4,0
8022,486.0,176,1.0,5,5,0
8023,486.0,172,0.0,6,6,0
8024,486.0,180,0.0,7,7,0
8025,486.0,181,0.0,8,8,0
8026,487.0,114,39.0,1,1,2
8027,487.0,6,21.0,2,2,1
8028,487.0,137,8.0,3,3,0
8029,487.0,162,7.0,4,4,0
8030,487.0,176,3.0,5,5,0
8031,487.0,172,0.0,6,6,0
8032,487.0,180,0.0,7,7,0
8033,487.0,181,0.0,8,8,0
8034,487.0,120,0.0,9,9,0
8035,487.0,160,0.0,10,10,0
8036,488.0,114,49.0,1,1,3
8037,488.0,6,31.0,2,2,1
8038,488.0,137,13.0,3,3,0
8039,488.0,162,7.0,4,4,0
8040,488.0,176,4.0,5,5,0
8041,488.0,172,0.0,6,6,0
8042,488.0,160,0.0,7,7,0
8043,488.0,180,0.0,8,8,0
8044,488.0,152,0.0,9,9,0
8045,488.0,181,0.0,10,10,0
8046,488.0,120,0.0,11,11,0
8047,489.0,114,65.0,1,1,4
8048,489.0,6,35.0,2,2,1
8049,489.0,137,14.0,3,3,0
8050,489.0,162,10.0,4,4,0
8051,489.0,176,4.0,5,5,0
8052,489.0,181,2.0,6,6,0
8053,489.0,172,0.0,7,7,0
8054,489.0,160,0.0,8,8,0
8055,489.0,180,0.0,9,9,0
8056,489.0,152,0.0,10,10,0
8057,489.0,120,0.0,11,11,0
8058,490.0,114,75.0,1,1,5
8059,490.0,6,39.0,2,2,1
8060,490.0,162,16.0,3,3,0
8061,490.0,137,16.0,4,4,0
8062,490.0,152,4.0,5,5,0
8063,490.0,176,4.0,6,6,0
8064,490.0,181,2.0,7,7,0
8065,490.0,172,0.0,8,8,0
8066,490.0,160,0.0,9,9,0
8067,490.0,180,0.0,10,10,0
8068,490.0,120,0.0,11,11,0
8069,491.0,114,75.0,1,1,5
8070,491.0,6,53.0,2,2,2
8071,491.0,162,25.0,3,3,0
8072,491.0,137,16.0,4,4,0
8073,491.0,181,5.0,5,5,0
8074,491.0,152,4.0,6,6,0
8075,491.0,176,4.0,7,7,0
8076,491.0,172,0.0,8,8,0
8077,491.0,160,0.0,9,9,0
8078,491.0,120,0.0,10,10,0
8079,491.0,180,0.0,11,11,0
8080,492.0,114,80.0,1,1,5
8081,492.0,6,69.0,2,2,3
