qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
5234,869,742,6,5,6,1:22.095,1:21.598,1:21.844
5235,869,749,6,6,7,1:22.203,1:21.534,1:21.900
5236,869,793,137,18,8,1:22.475,1:21.504,1:21.939
5237,869,787,137,19,9,1:22.271,1:21.697,1:22.343
5238,869,786,192,12,10,1:22.176,1:21.653,1:22.847
5239,869,747,185,2,11,1:22.829,1:21.715,
5240,869,791,192,11,12,1:21.912,1:21.813,
5241,869,768,45,8,13,1:22.079,1:21.895,
5242,869,794,176,15,14,1:22.110,1:21.895,
5243,869,785,176,14,15,1:22.801,1:22.300,
5244,869,796,186,17,16,1:22.799,1:22.380,
5245,869,683,45,7,17,1:22.436,1:22.723,
5246,869,795,186,16,18,1:23.250,,
5247,869,775,199,20,19,1:23.576,,
5248,869,788,199,21,20,1:24.167,,
5249,869,797,198,25,21,1:25.244,,
5250,869,761,198,24,22,1:25.476,,
5251,869,733,195,22,23,1:25.916,,
5252,869,762,195,23,24,1:26.178,,
5253,870,738,114,3,1,1:49.250,1:47.654,1:47.573
5254,870,785,176,14,2,1:49.686,1:48.569,1:47.871
5255,870,793,137,18,3,1:48.993,1:48.780,1:47.893
5256,870,741,197,9,4,1:49.546,1:48.414,1:48.205
5257,870,794,176,15,5,1:49.642,1:47.980,1:48.219
5258,870,742,6,5,6,1:49.401,1:48.598,1:48.313
5259,870,747,185,2,7,1:49.859,1:48.546,1:48.392
5260,870,774,114,4,8,1:49.605,1:48.563,1:48.394
5261,870,784,197,10,9,1:50.126,1:48.714,1:48.538
5262,870,791,192,11,10,1:50.033,1:48.729,1:48.890
5263,870,777,185,1,11,1:49.722,1:48.792,
5264,870,786,192,12,12,1:49.362,1:48.855,
5265,870,683,45,7,13,1:49.742,1:49.081,
5266,870,749,6,6,14,1:49.588,1:49.147,
5267,870,796,186,17,15,1:49.763,1:49.354,
5268,870,795,186,16,16,1:49.572,1:49.543,
5269,870,787,137,19,17,1:49.958,1:50.088,
5270,870,768,45,8,18,1:50.181,,
5271,870,775,199,20,19,1:51.739,,
5272,870,788,199,21,20,1:51.967,,
5273,870,761,198,24,21,1:52.336,,
5274,870,733,195,22,22,1:53.030,,
5275,870,797,198,25,23,1:53.493,,
5276,870,762,195,23,24,1:54.989,,
5277,871,774,114,4,1,1:24.211,1:24.394,1:24.010
5278,871,738,114,3,2,1:24.672,1:24.255,1:24.133
5279,871,749,6,6,3,1:24.882,1:24.505,1:24.247
5280,871,791,192,11,4,1:24.875,1:24.345,1:24.304
5281,871,683,45,7,5,1:25.302,1:24.675,1:24.540
5282,871,777,185,1,6,1:25.011,1:24.687,1:24.802
5283,871,768,45,8,7,1:24.689,1:24.515,1:24.833
5284,871,741,197,9,8,1:25.151,1:24.742,1:24.855
5285,871,785,176,14,9,1:25.317,1:24.683,1:25.109
5286,871,742,6,5,10,1:24.175,1:24.242,1:25.678
5287,871,747,185,2,11,1:25.556,1:24.809,
5288,871,793,137,18,12,1:25.103,1:24.820,
5289,871,794,176,15,13,1:25.300,1:24.901,
5290,871,787,137,19,14,1:25.135,1:25.042,
5291,871,795,186,16,15,1:25.728,1:25.312,
5292,871,792,197,10,16,1:25.834,1:25.408,
5293,871,796,186,17,17,1:25.649,1:25.441,
5294,871,775,199,20,18,1:26.382,,
5295,871,788,199,21,19,1:26.887,,
5296,871,761,198,24,20,1:27.039,,
5297,871,797,198,25,21,1:27.073,,
5298,871,762,195,23,22,1:27.441,,
5299,871,733,195,22,23,1:27.629,,
5300,872,774,114,4,1,1:48.285,1:46.665,1:46.362
5301,872,793,137,18,2,1:49.494,1:47.602,1:46.804
5302,872,777,185,1,3,1:48.240,1:46.791,1:46.905
5303,872,738,114,3,4,1:49.381,1:47.661,1:46.939
5304,872,742,6,5,5,1:49.391,1:47.567,1:47.216
5305,872,791,192,11,6,1:48.028,1:47.667,1:47.241
5306,872,747,185,2,7,1:48.717,1:47.513,1:47.475
5307,872,784,197,10,8,1:47.688,1:47.529,1:47.788
5308,872,683,45,7,9,1:49.546,1:47.823,
5309,872,768,45,8,10,1:49.463,1:47.943,
5310,872,786,192,12,11,1:49.547,1:47.975,
5311,872,741,197,9,12,1:48.169,1:48.261,
5312,872,749,6,6,13,1:49.767,1:48.344,
5313,872,794,176,15,14,1:49.055,1:48.505,
5314,872,795,186,16,15,1:49.023,1:48.774,
5315,872,796,186,17,16,1:49.564,1:48.849,
5316,872,787,137,19,17,1:49.809,,
5317,872,785,176,14,18,1:49.933,,
5318,872,788,199,21,19,1:50.846,,
5319,872,775,199,20,20,1:51.137,,
5320,872,761,198,24,21,1:51.370,,
5321,872,797,198,25,22,1:51.762,,
5322,872,762,195,23,23,1:52.372,,
5323,872,733,195,22,24,1:53.355,,
5324,873,777,185,1,1,1:32.608,1:31.501,1:30.839
5325,873,747,185,2,2,1:32.951,1:31.950,1:31.090
5326,873,738,114,3,3,1:33.077,1:31.772,1:31.290
5327,873,785,176,14,4,1:32.042,1:31.886,1:31.700
5328,873,784,197,10,5,1:32.029,1:31.988,1:31.898
5329,873,794,176,15,6,1:32.147,1:32.169,1:32.022
5330,873,742,6,5,7,1:32.459,1:31.833,1:32.114
5331,873,741,197,9,8,1:32.221,1:31.826,1:32.208
5332,873,774,114,4,9,1:33.061,1:32.121,1:32.327
5333,873,786,192,12,10,1:32.828,1:32.272,
5334,873,749,6,6,11,1:32.946,1:32.293,
5335,873,791,192,11,12,1:32.898,1:32.327,
5336,873,683,45,7,13,1:33.349,1:32.469,
5337,873,793,137,18,14,1:32.834,1:32.512,
5338,873,768,45,8,15,1:33.015,1:32.625,
5339,873,795,186,16,16,1:33.059,1:32.954,
5340,873,796,186,17,17,1:33.370,1:33.368,
5341,873,787,137,19,18,1:33.405,,
5342,873,775,199,20,19,1:34.657,,
5343,873,761,198,24,20,1:35.213,,
5344,873,733,195,22,21,1:35.385,,
5345,873,797,198,25,22,1:35.429,,
5346,873,788,199,21,23,1:35.432,,
5347,873,762,195,23,24,1:36.734,,
5348,874,747,185,2,1,1:38.397,1:38.220,1:37.242
5349,874,777,185,1,2,1:38.208,1:37.767,1:37.316
5350,874,774,114,4,3,1:39.180,1:38.000,1:37.469
5351,874,742,6,5,4,1:39.144,1:37.987,1:37.534
5352,874,741,197,9,5,1:38.887,1:38.227,1:37.625
5353,874,749,6,6,6,1:38.937,1:38.253,1:37.884
5354,874,784,197,10,7,1:38.863,1:38.275,1:37.934
5355,874,786,192,12,8,1:38.981,1:38.428,1:38.266
5356,874,768,45,8,9,1:38.999,1:38.417,1:38.361
5357,874,683,45,7,10,1:38.808,1:38.436,1:38.513
5358,874,738,114,3,11,1:38.615,1:38.441,
5359,874,794,176,15,12,1:38.630,1:38.460,
5360,874,785,176,14,13,1:38.719,1:38.594,
5361,874,791,192,11,14,1:38.942,1:38.643,
5362,874,793,137,18,15,1:39.024,1:38.725,
5363,874,795,186,16,16,1:38.784,1:39.084,
5364,874,796,186,17,17,1:38.744,1:39.340,
5365,874,787,137,19,18,1:39.443,,
5366,874,788,199,21,19,1:40.207,,
5367,874,775,199,20,20,1:40.333,,
5368,874,797,198,25,21,1:41.317,,
5369,874,761,198,24,22,1:41.371,,
5370,874,733,195,22,23,1:42.881,,
5371,875,777,185,1,1,1:26.387,1:25.435,1:25.283
5372,875,747,185,2,2,1:26.744,1:25.610,1:25.327
5373,875,774,114,4,3,1:26.516,1:25.816,1:25.544
5374,875,738,114,3,4,1:26.564,1:25.467,1:25.659
5375,875,742,6,5,5,1:26.829,1:25.834,1:25.773
5376,875,749,6,6,6,1:26.939,1:26.111,1:25.857
5377,875,741,197,9,7,1:26.740,1:26.101,1:26.236
5378,875,794,176,15,8,1:27.179,1:26.076,1:26.360
5379,875,793,137,18,9,1:26.048,1:25.983,1:26.713
5380,875,768,45,8,10,1:26.458,1:25.976,
5381,875,784,197,10,11,1:26.897,1:26.136,
5382,875,786,192,12,12,1:27.185,1:26.241,
5383,875,787,137,19,13,1:26.851,1:26.331,
5384,875,683,45,7,14,1:27.482,1:26.574,
5385,875,795,186,16,15,1:27.006,1:26.777,
5386,875,791,192,11,16,1:27.462,1:26.989,
5387,875,785,176,14,17,1:27.517,1:27.219,
5388,875,796,186,17,18,1:27.525,,
5389,875,788,199,21,19,1:28.756,,
5390,875,775,199,20,20,1:29.500,,
5391,875,761,198,24,21,1:29.613,,
5392,875,733,195,22,22,1:30.592,,
5393,875,762,195,23,23,1:30.593,,
5394,875,797,198,25,24,1:30.662,,
5395,876,774,114,4,1,1:41.497,1:40.901,1:40.630
5396,876,747,185,2,2,1:41.933,1:41.277,1:40.978
5397,876,777,185,1,3,1:42.160,1:41.511,1:41.073
5398,876,793,137,18,4,1:41.981,1:41.907,1:41.226
5399,876,741,197,9,5,1:42.222,1:41.532,1:41.260
5400,876,738,114,3,6,1:42.342,1:41.873,1:41.290
5401,876,742,6,5,7,1:41.939,1:41.514,1:41.582
5402,876,768,45,8,8,1:41.926,1:41.698,1:41.603
5403,876,749,6,6,9,1:41.974,1:41.846,1:41.723
5404,876,784,197,10,10,1:42.046,1:41.620,1:41.778
5405,876,786,192,12,11,1:42.579,1:42.019,
5406,876,794,176,15,12,1:42.624,1:42.084,
5407,876,791,192,11,13,1:42.572,1:42.218,
5408,876,683,45,7,14,1:42.735,1:42.289,
5409,876,787,137,19,15,1:43.298,1:42.330,
5410,876,785,176,14,16,1:43.582,1:42.606,
5411,876,795,186,16,17,1:43.280,1:42.765,
5412,876,796,186,17,18,1:44.058,,
5413,876,775,199,20,19,1:44.956,,
5414,876,797,198,25,20,1:45.089,,
5415,876,788,199,21,21,1:45.151,,
5416,876,761,198,24,22,1:45.426,,
5417,876,733,195,22,23,1:45.766,,
5418,876,762,195,23,24,1:46.382,,
5419,877,777,185,1,1,1:36.558,1:35.796,1:35.657
5420,877,774,114,4,2,1:37.058,1:36.795,1:35.766
5421,877,747,185,2,3,1:37.215,1:36.298,1:36.174
5422,877,784,197,10,4,1:37.486,1:36.906,1:36.587
5423,877,741,197,9,5,1:38.051,1:37.404,1:36.708
5424,877,683,45,7,6,1:37.927,1:37.102,1:36.794
5425,877,749,6,6,7,1:37.667,1:36.549,1:36.937
5426,877,786,192,12,8,1:37.756,1:37.066,1:37.141
5427,877,742,6,5,9,1:37.968,1:37.123,1:37.300
5428,877,793,137,18,10,1:37.537,1:37.011,1:37.842
5429,877,787,137,19,11,1:37.520,1:37.604,
5430,877,738,114,3,12,1:37.565,1:37.616,
5431,877,791,192,11,13,1:38.104,1:37.665,
5432,877,796,186,17,14,1:38.434,1:37.879,
5433,877,794,176,15,15,1:38.500,1:38.206,
5434,877,785,176,14,16,1:38.418,1:38.437,
5435,877,768,45,8,17,1:38.862,1:38.501,
5436,877,795,186,16,18,1:39.114,,
5437,877,761,198,24,19,1:40.056,,
5438,877,797,198,25,20,1:40.664,,
5439,877,788,199,21,21,1:40.809,,
5440,877,775,199,20,22,1:41.166,,
5441,877,733,195,22,23,1:42.011,,
5442,877,762,195,23,24,1:42.740,,
5443,878,774,114,4,1,1:15.075,1:13.398,1:12.458
5444,878,738,114,3,2,1:15.456,1:13.515,1:12.513
5445,878,747,185,2,3,1:16.180,1:13.667,1:12.581
5446,878,777,185,1,4,1:15.644,1:13.209,1:12.760
5447,878,749,6,6,5,1:16.263,1:14.048,1:12.987
5448,878,793,137,18,6,1:16.266,1:13.698,1:13.174
5449,878,786,192,12,7,1:15.536,1:13.704,1:13.206
5450,878,742,6,5,8,1:16.097,1:13.856,1:13.253
5451,878,741,197,9,9,1:16.432,1:13.698,1:13.298
5452,878,768,45,8,10,1:15.929,1:13.848,1:13.489
5453,878,791,192,11,11,1:15.901,1:14.121,
5454,878,787,137,19,12,1:15.333,1:14.219,
5455,878,794,176,15,13,1:15.974,1:14.234,
5456,878,683,45,7,14,1:16.005,1:14.334,
5457,878,785,176,14,15,1:16.400,1:14.380,
5458,878,795,186,16,16,1:16.744,1:14.574,
5459,878,796,186,17,17,1:16.722,1:14.619,
5460,878,784,197,10,18,1:16.967,,
5461,878,788,199,21,19,1:17.073,,
5462,878,775,199,20,20,1:17.086,,
5463,878,761,198,24,21,1:17.508,,
5464,878,797,198,25,22,1:18.104,,
5465,878,762,195,23,23,1:19.576,,
5466,878,733,195,22,24,1:19.699,,
5467,879,777,185,1,1,1:44.657,1:36.745,1:27.407
5468,879,747,185,2,2,1:44.472,1:36.524,1:27.827
5469,879,774,45,10,3,1:45.456,1:36.625,1:28.087
5470,879,749,6,4,4,1:44.635,1:36.666,1:28.490
5471,879,742,6,3,5,1:43.850,1:36.691,1:28.493
5472,879,768,45,9,6,1:43.380,1:36.194,1:28.523
5473,879,741,197,7,7,1:45.545,1:37.517,1:28.738
5474,879,784,197,8,8,1:44.284,1:37.641,1:29.013
5475,879,791,192,14,9,1:45.601,1:36.901,1:29.305
5476,879,738,114,5,10,1:44.688,1:36.644,1:30.357
5477,879,786,176,11,11,1:45.930,1:38.067,
5478,879,776,192,15,12,1:47.330,1:38.134,
5479,879,796,186,18,13,1:44.871,1:38.778,
5480,879,795,186,19,14,1:46.450,1:39.042,
5481,879,794,114,6,15,1:44.400,1:39.900,
5482,879,799,137,17,16,1:47.328,1:40.290,
5483,879,793,137,16,17,1:47.614,,
5484,879,798,176,12,18,1:47.776,,
5485,879,800,198,22,19,1:48.147,,
5486,879,801,198,23,20,1:48.909,,
5487,879,802,199,21,21,1:49.519,,
5488,879,797,199,20,22,1:50.626,,
5489,880,777,185,1,1,1:37.899,1:37.245,1:49.674
5490,880,749,6,4,2,1:37.712,1:36.874,1:50.587
5491,880,742,6,3,3,1:37.314,1:36.877,1:50.727
5492,880,774,45,10,4,1:37.513,1:36.517,1:51.699
5493,880,747,185,2,5,1:37.619,1:36.449,1:52.244
5494,880,768,45,9,6,1:37.239,1:36.190,1:52.519
5495,880,741,197,7,7,1:36.959,1:36.640,1:52.970
5496,880,738,114,5,8,1:37.487,1:37.117,1:53.175
5497,880,776,192,15,9,1:36.809,1:36.834,1:53.439
5498,880,794,114,6,10,1:37.702,1:37.342,1:54.136
5499,880,784,197,8,11,1:37.363,1:37.636,
5500,880,786,176,11,12,1:37.931,1:38.125,
5501,880,795,186,19,13,1:37.722,1:38.822,
5502,880,798,176,12,14,1:37.707,1:39.221,
5503,880,791,192,14,15,1:37.493,1:44.509,
5504,880,793,137,16,16,1:37.867,,
5505,880,796,186,18,17,1:38.157,,
5506,880,799,137,17,18,1:38.207,,
5507,880,800,198,22,19,1:38.434,,
5508,880,797,199,20,20,1:39.314,,
5509,880,801,198,23,21,1:39.672,,
5510,880,802,199,21,22,1:39.932,,
5511,881,774,45,10,1,1:35.793,1:35.078,1:34.484
5512,881,741,197,7,2,1:37.046,1:35.659,1:34.761
5513,881,742,6,3,3,1:36.253,1:35.148,1:34.788
5514,881,768,45,9,4,1:35.959,1:35.537,1:34.861
5515,881,749,6,4,5,1:35.972,1:35.403,1:34.933
5516,881,784,197,8,6,1:36.929,1:36.065,1:35.364
5517,881,795,186,19,7,1:36.993,1:36.258,1:35.998
5518,881,738,114,5,8,1:36.667,1:35.784,2:05.673
5519,881,777,185,1,9,1:36.537,1:35.343,
5520,881,786,176,11,10,1:36.985,1:36.261,
5521,881,791,192,14,11,1:37.478,1:36.287,
5522,881,794,114,6,12,1:36.952,1:36.314,
5523,881,776,192,15,13,1:37.349,1:36.405,
5524,881,747,185,2,14,1:36.148,1:36.679,
5525,881,793,137,16,15,1:37.281,1:37.139,
5526,881,796,186,18,16,1:37.508,1:37.199,
5527,881,799,137,17,17,1:37.769,,
5528,881,798,176,12,18,1:37.990,,
5529,881,800,198,22,19,1:38.780,,
5530,881,801,198,23,20,1:39.537,,
5531,881,797,199,20,21,1:39.614,,
5532,881,802,199,21,22,1:39.660,,
5533,882,768,45,9,1,1:33.364,1:32.867,1:32.330
5534,882,777,185,1,2,1:33.327,1:32.746,1:32.584
5535,882,742,6,3,3,1:32.878,1:33.316,1:32.667
5536,882,774,45,10,4,1:33.498,1:33.346,1:32.762
5537,882,747,185,2,5,1:33.966,1:33.098,1:33.078
5538,882,749,6,4,6,1:33.780,1:33.358,1:33.207
5539,882,791,192,14,7,1:33.762,1:33.335,1:33.235
5540,882,776,192,15,8,1:34.048,1:33.378,1:33.246
5541,882,741,197,7,9,1:33.827,1:33.146,1:33.327
5542,882,738,114,5,10,1:34.071,1:33.702,
5543,882,784,197,8,11,1:33.498,1:33.762,
5544,882,794,114,6,12,1:34.310,1:33.914,
5545,882,795,186,19,13,1:34.120,1:33.974,
5546,882,786,176,11,14,1:34.409,1:33.976,
5547,882,799,137,17,15,1:34.425,1:34.105,
5548,882,796,186,18,16,1:34.314,1:34.284,
5549,882,793,137,16,17,1:34.425,,
5550,882,798,176,12,18,1:34.730,,
5551,882,797,199,20,19,1:35.283,,
5552,882,800,198,22,20,1:36.178,,
5553,882,802,199,21,21,1:36.304,,
5554,882,801,198,23,22,1:36.476,,
5555,883,768,45,9,1,1:21.913,1:21.776,1:20.718
5556,883,774,45,10,2,1:21.728,1:21.001,1:20.972
5557,883,777,185,1,3,1:22.158,1:21.602,1:21.054
5558,883,741,197,7,4,1:22.210,1:21.676,1:21.177
5559,883,742,6,3,5,1:22.264,1:21.646,1:21.218
5560,883,749,6,4,6,1:22.492,1:21.978,1:21.219
5561,883,784,197,8,7,1:22.613,1:21.998,1:21.308
5562,883,747,185,2,8,1:22.342,1:21.718,1:21.570
5563,883,794,114,6,9,1:23.116,1:21.790,1:22.069
5564,883,791,192,14,10,1:22.663,1:22.019,1:22.233
5565,883,795,186,19,11,1:22.905,1:22.127,
5566,883,796,186,18,12,1:22.775,1:22.166,
5567,883,776,192,15,13,1:22.952,1:22.346,
5568,883,738,114,5,14,1:23.166,1:22.355,
5569,883,786,176,11,15,1:23.058,1:22.389,
5570,883,798,176,12,16,1:23.218,1:22.793,
5571,883,799,137,17,17,1:23.260,,
5572,883,793,137,16,18,1:23.318,,
5573,883,802,199,21,19,1:24.661,,
5574,883,800,198,22,20,1:24.713,,
5575,883,801,198,23,21,1:24.996,,
5576,883,797,199,20,22,1:25.070,,
5577,884,768,45,9,1,1:24.620,1:16.135,1:13.876
5578,884,774,45,10,2,1:23.779,1:16.265,1:13.967
5579,884,777,185,1,3,1:24.243,1:15.988,1:13.980
5580,884,747,185,2,4,1:25.352,1:17.322,1:14.181
5581,884,741,197,7,5,1:25.835,1:16.040,1:14.822
5582,884,742,6,3,6,1:23.712,1:16.510,1:14.824
5583,884,794,114,6,7,1:24.682,1:17.748,1:15.138
5584,884,776,192,15,8,1:25.108,1:17.261,1:15.383
5585,884,738,114,5,9,1:23.744,1:17.420,1:15.647
5586,884,796,186,18,10,1:23.699,1:17.623,1:15.703
5587,884,786,176,11,11,1:25.547,1:18.331,
5588,884,795,186,19,12,1:24.852,1:18.344,
5589,884,784,197,8,13,1:23.738,1:18.603,
5590,884,799,137,17,14,1:24.681,1:19.077,
5591,884,802,199,21,15,1:26.095,1:19.408,
5592,884,793,137,16,16,1:23.452,1:21.688,
5593,884,791,192,14,17,1:26.322,,
5594,884,797,199,20,18,1:26.633,,
5595,884,798,176,12,19,1:26.917,,
5596,884,801,198,23,20,1:27.303,,
5597,884,800,198,22,21,,,
5598,884,749,6,4,22,,,
5599,885,777,185,1,1,1:22.318,1:28.166,1:25.425
5600,885,774,45,10,2,1:23.801,1:27.649,1:25.512
5601,885,799,137,17,3,1:23.446,1:28.419,1:25.897
5602,885,768,45,9,4,1:23.840,1:28.420,1:26.008
5603,885,747,185,2,5,1:23.247,1:28.145,1:26.208
5604,885,742,6,3,6,1:23.224,1:28.788,1:26.504
5605,885,796,186,18,7,1:24.159,1:28.527,1:26.543
5606,885,776,192,15,8,1:24.551,1:28.799,1:27.348
5607,885,741,197,7,9,1:24.451,1:28.667,1:27.432
5608,885,795,186,19,10,1:24.770,1:29.359,1:27.946
5609,885,786,176,11,11,1:23.899,1:29.435,
5610,885,794,114,6,12,1:24.176,1:29.761,
5611,885,793,137,16,13,1:24.776,1:29.917,
5612,885,738,114,5,14,1:24.021,1:30.068,
5613,885,798,176,12,15,1:24.408,1:30.315,
5614,885,749,6,4,16,1:23.735,1:30.354,
5615,885,791,192,14,17,1:24.908,,
5616,885,797,199,20,18,1:25.626,,
5617,885,784,197,8,19,1:25.716,,
5618,885,800,198,22,20,1:26.508,,
5619,885,801,198,23,21,1:27.062,,
5620,885,802,199,21,22,1:27.110,,
5621,886,774,45,10,1,1:30.995,1:31.224,1:29.607
5622,886,768,45,9,2,1:31.355,1:31.028,1:30.059
5623,886,777,185,1,3,1:31.559,1:30.990,1:30.211
5624,886,747,185,2,4,1:31.605,1:31.002,1:30.220
5625,886,791,192,14,5,1:32.062,1:31.291,1:30.736
5626,886,795,186,19,6,1:32.097,1:31.182,1:30.757
5627,886,776,192,15,7,1:32.002,1:31.097,1:30.908
5628,886,784,197,8,8,1:31.466,1:31.530,1:30.955
5629,886,741,197,7,9,1:31.400,1:31.592,1:30.962
5630,886,742,6,3,10,1:32.266,1:31.387,1:30.979
5631,886,738,114,5,11,1:31.979,1:31.649,
5632,886,749,6,4,12,1:32.241,1:31.779,
5633,886,796,186,18,13,1:32.105,1:31.785,
5634,886,794,114,6,14,1:31.953,1:32.082,
5635,886,786,176,11,15,1:32.168,1:32.211,
5636,886,793,137,16,16,1:32.512,1:32.359,
5637,886,799,137,17,17,1:32.664,,
5638,886,798,176,12,18,1:32.666,,
5639,886,797,199,20,19,1:33.866,,
5640,886,800,198,22,20,1:34.108,,
5641,886,802,199,21,21,1:35.481,,
5642,886,801,198,23,22,1:35.858,,
5643,887,774,45,10,1,1:31.131,1:30.152,1:29.398
5644,887,777,185,1,2,1:31.269,1:29.992,1:29.501
5645,887,747,185,2,3,1:31.428,1:30.217,1:29.608
5646,887,741,197,7,4,1:30.676,1:29.852,1:29.892
5647,887,784,197,8,5,1:31.242,1:30.005,1:29.959
5648,887,795,186,19,6,1:31.081,1:30.223,1:30.528
5649,887,749,6,4,7,1:30.547,1:29.825,1:31.126
5650,887,742,6,3,8,1:30.709,1:29.962,1:31.209
5651,887,738,114,5,9,1:31.181,1:30.269,
5652,887,786,176,11,10,1:31.132,1:30.231,
5653,887,768,45,9,11,1:31.322,1:30.326,
5654,887,791,192,14,12,1:31.322,1:30.697,
5655,887,794,114,6,13,1:31.498,1:30.933,
5656,887,798,176,12,14,1:31.681,1:31.010,
5657,887,776,192,15,15,1:31.320,1:31.010,
5658,887,796,186,18,16,1:31.629,1:31.104,
5659,887,799,137,17,17,1:31.693,,
5660,887,793,137,16,18,1:31.707,,
5661,887,797,199,20,19,1:32.937,,
5662,887,800,198,22,20,1:33.063,,
5663,887,802,199,21,21,1:33.734,,
5664,887,801,198,23,22,1:34.098,,
5665,888,774,45,10,1,1:20.363,1:19.862,1:19.388
5666,888,777,185,1,2,1:20.646,1:19.992,1:19.426
5667,888,784,197,8,3,1:20.447,1:20.101,1:19.595
5668,888,768,45,9,4,1:20.350,1:19.778,1:19.720
5669,888,742,6,3,5,1:20.652,1:20.183,1:19.791
5670,888,741,197,7,6,1:20.867,1:20.243,1:19.851
5671,888,749,6,4,7,1:21.004,1:20.460,1:19.929
5672,888,795,186,19,8,1:21.181,1:20.527,1:20.641
5673,888,794,114,6,9,1:21.612,1:20.545,1:22.398
5674,888,747,185,2,10,1:21.264,1:20.503,
5675,888,776,192,15,11,1:21.471,1:20.569,
5676,888,786,176,11,12,1:21.028,1:20.580,
5677,888,738,114,5,13,1:21.131,1:20.777,
5678,888,796,186,18,14,1:21.345,1:21.029,
5679,888,793,137,16,15,1:20.816,1:21.133,
5680,888,799,137,17,16,1:21.135,1:21.219,
5681,888,798,176,12,17,1:21.724,,
5682,888,791,192,14,18,1:22.043,,
5683,888,797,199,20,19,1:23.007,,
5684,888,802,199,21,20,1:23.333,,
5685,888,800,198,22,21,1:23.787,,
5686,888,801,198,23,22,1:23.997,,
5687,889,774,45,10,1,2:00.368,1:49.067,2:01.012
5688,889,777,185,1,2,2:01.863,1:48.646,2:01.200
5689,889,747,185,2,3,2:01.597,1:48.641,2:01.325
5690,889,768,45,9,4,2:01.099,1:48.552,2:02.251
5691,889,791,192,14,5,2:02.338,1:48.925,2:02.332
5692,889,738,114,5,6,2:01.301,1:48.641,2:03.075
5693,889,784,197,8,7,2:02.476,1:48.649,2:03.081
5694,889,741,197,7,8,2:01.151,1:48.296,2:03.390
5695,889,742,6,3,9,2:00.190,1:48.309,2:03.482
5696,889,749,6,4,10,2:01.462,1:49.020,2:04.059
5697,889,786,176,11,11,2:01.712,1:49.088,
5698,889,776,192,15,12,2:02.749,1:49.103,
5699,889,794,114,6,13,2:02.425,1:49.304,
5700,889,802,199,21,14,2:00.564,1:52.036,
5701,889,800,198,22,15,2:02.110,1:52.563,
5702,889,801,198,23,16,2:02.948,1:52.762,
5703,889,793,137,16,17,2:03.072,,
5704,889,796,186,18,18,2:03.300,,
5705,889,795,186,19,19,2:03.317,,
5706,889,799,137,17,20,2:03.432,,
5707,889,798,176,12,21,2:04.324,,
5708,889,797,199,20,22,2:07.384,,
5709,890,777,185,1,1,1:24.319,1:23.977,1:23.755
5710,890,747,185,2,2,1:24.923,1:24.263,1:23.968
5711,890,786,176,11,3,1:24.776,1:24.305,1:24.065
5712,890,749,6,4,4,1:24.950,1:24.479,1:24.132
5713,890,742,6,3,5,1:24.661,1:24.227,1:24.142
5714,890,768,45,9,6,1:24.527,1:24.393,1:24.192
5715,890,795,186,19,7,1:24.655,1:24.290,1:24.209
5716,890,794,114,6,8,1:24.635,1:24.592,1:24.502
5717,890,738,114,5,9,1:24.739,1:24.563,1:24.515
5718,890,796,186,18,10,1:24.630,1:24.575,1:28.050
5719,890,741,197,7,11,1:24.819,1:24.610,
5720,890,774,45,10,12,1:24.589,1:24.803,
5721,890,784,197,8,13,1:24.737,1:24.848,
5722,890,776,192,15,14,1:25.030,1:24.932,
5723,890,793,137,16,15,1:24.905,1:25.011,
5724,890,791,192,14,16,1:25.009,1:25.077,
5725,890,798,176,12,17,1:25.226,,
5726,890,799,137,17,18,1:25.291,,
5727,890,802,199,21,19,1:26.406,,
5728,890,797,199,20,20,1:26.563,,
5729,890,800,198,22,21,1:27.085,,
5730,890,801,198,23,22,1:27.480,,
5731,891,777,185,1,1,1:45.376,1:42.905,1:42.841
5732,891,768,45,9,2,1:45.208,1:43.892,1:42.932
5733,891,784,197,8,3,1:45.851,1:43.957,1:43.058
5734,891,747,185,2,4,1:45.271,1:43.272,1:43.152
5735,891,774,45,10,5,1:44.196,1:43.920,1:43.254
5736,891,749,6,4,6,1:45.658,1:44.376,1:43.890
5737,891,742,6,3,7,1:45.115,1:44.153,1:43.938
5738,891,738,114,5,8,1:45.009,1:44.497,1:44.282
5739,891,795,186,19,9,1:45.379,1:44.407,1:44.439
5740,891,798,176,12,10,1:45.483,1:44.245,
5741,891,786,176,11,11,1:45.381,1:44.555,
5742,891,796,186,18,12,1:45.657,1:44.588,
5743,891,741,197,7,13,1:45.522,1:44.658,
5744,891,794,114,6,14,1:45.164,1:44.752,
5745,891,776,192,15,15,1:45.960,1:45.185,
5746,891,799,137,17,16,1:45.982,1:45.388,
5747,891,791,192,14,17,1:46.121,,
5748,891,793,137,16,18,1:46.619,,
5749,891,797,199,20,19,1:48.111,,
5750,891,802,199,21,20,1:48.320,,
5751,891,800,198,22,21,1:48.830,,
5752,891,801,198,23,22,1:48.930,,
5753,892,777,185,1,1,1:38.683,1:37.569,1:37.202
5754,892,774,45,10,2,1:38.574,1:37.824,1:37.420
5755,892,747,185,2,3,1:39.138,1:37.840,1:37.464
5756,892,784,197,8,4,1:39.065,1:38.076,1:37.531
